,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,Time,Month,Year,cluster_num
195,0,0,1,2,22.14,25.76,88,23.9994,5,9,2011,1
196,3,0,1,0,9.02,13.635,80,0.0,3,12,2011,1
197,2,0,0,0,14.76,18.18,76,7.0015,4,4,2011,1
198,2,0,1,0,18.86,22.725,41,12.998,23,5,2011,2
199,3,0,1,0,9.02,13.635,80,0.0,6,12,2011,1
200,3,0,1,0,13.94,16.665,76,12.998,6,11,2011,1
201,3,0,1,3,15.58,19.695,87,6.0032,10,12,2012,1
202,1,0,1,0,9.02,13.635,75,0.0,1,2,2011,1
203,1,0,1,3,14.76,17.425,25,11.0014,11,3,2011,2
204,3,0,1,0,10.66,13.635,65,8.9981,7,11,2012,1
205,0,0,1,0,27.06,30.305,83,6.0032,1,8,2012,1
206,1,0,1,0,8.2,9.85,25,16.9979,15,2,2011,2
207,0,0,1,3,25.42,27.275,94,19.0012,3,9,2012,1
208,1,0,1,0,13.12,16.665,57,6.0032,8,2,2011,2
209,1,0,1,0,6.56,9.09,86,7.0015,7,2,2012,1
210,0,0,0,0,26.24,28.79,89,7.0015,6,8,2011,1
211,3,0,1,3,16.4,20.455,87,7.0015,1,10,2011,1
212,2,0,0,0,27.88,31.82,54,16.9979,13,5,2012,0
213,3,0,1,0,17.22,21.21,58,16.9979,16,11,2012,2
214,0,0,1,0,34.44,39.395,49,19.9995,9,7,2012,0
215,2,0,1,3,24.6,28.03,83,0.0,9,5,2012,1
216,3,0,0,0,18.04,21.97,77,12.998,8,10,2012,1
217,2,0,1,0,23.78,27.275,49,30.0026,8,6,2011,0
218,3,0,1,0,13.12,15.91,39,12.998,18,11,2011,2
219,1,0,1,2,11.48,13.635,93,11.0014,3,2,2011,1
220,3,0,1,3,26.24,31.06,38,12.998,13,10,2011,0
221,0,0,1,0,22.14,25.76,60,23.9994,2,9,2012,0
222,0,0,1,3,32.8,37.12,52,12.998,10,8,2012,0
223,2,0,1,0,26.24,31.06,27,15.0013,20,4,2012,0
224,0,0,1,2,31.16,36.365,66,39.0007,17,7,2012,0
225,3,0,1,3,14.76,17.425,66,8.9981,13,12,2012,1
226,1,0,0,3,17.22,21.21,100,15.0013,11,3,2011,1
227,3,0,1,0,22.96,26.515,56,26.0027,10,10,2011,0
228,0,0,0,0,23.78,27.275,68,15.0013,8,9,2012,1
229,0,0,1,0,27.06,31.06,57,15.0013,22,7,2011,0
230,0,0,1,0,21.32,25.0,63,16.9979,6,9,2012,1
231,2,0,1,0,18.86,22.725,44,16.9979,8,5,2012,2
232,2,0,1,0,22.96,26.515,52,8.9981,23,6,2012,0
233,1,0,1,0,18.04,21.97,38,12.998,15,2,2012,2
234,2,0,0,3,33.62,37.88,46,8.9981,15,6,2011,0
235,3,0,1,0,18.04,21.97,51,8.9981,19,10,2012,2
236,2,0,0,0,26.24,29.545,78,15.0013,22,6,2011,1
237,3,0,1,3,12.3,14.395,52,15.0013,22,12,2012,2
238,3,1,0,0,13.12,16.665,87,8.9981,4,10,2012,1
239,1,0,1,0,9.84,12.88,75,7.0015,10,2,2011,1
240,1,0,1,2,9.84,12.88,87,7.0015,17,2,2012,1
241,0,0,1,3,35.26,39.395,41,15.0013,16,8,2012,0
242,3,0,1,0,13.94,16.665,76,8.9981,2,11,2011,1
243,3,0,1,2,16.4,20.455,50,15.0013,17,11,2012,2
244,0,1,0,0,27.06,29.545,89,7.0015,2,9,2012,1
245,3,0,1,0,14.76,16.665,53,19.0012,22,11,2011,2
246,1,0,1,0,8.2,10.605,85,11.0014,2,1,2012,1
247,0,0,0,0,29.52,34.09,66,16.9979,23,7,2011,0
248,1,0,1,0,20.5,24.24,23,19.0012,17,3,2011,2
249,3,0,0,0,16.4,20.455,58,0.0,10,11,2012,2
250,0,0,0,0,30.34,33.335,51,6.0032,9,7,2011,0
251,2,0,0,0,33.62,37.88,46,0.0,12,6,2011,0
252,0,0,1,0,30.34,34.85,66,16.9979,21,8,2012,0
253,2,0,1,0,22.96,26.515,88,6.0032,0,6,2011,1
254,2,0,0,3,22.14,25.76,94,11.0014,15,5,2011,1
255,3,0,1,0,18.04,21.97,94,6.0032,3,10,2011,1
256,1,0,1,0,12.3,15.15,22,8.9981,18,2,2011,2
257,0,0,1,0,31.98,35.605,49,19.9995,17,8,2011,0
258,2,0,1,0,26.24,31.06,33,16.9979,22,6,2011,0
259,1,0,0,0,14.76,18.94,66,0.0,0,1,2012,1
260,2,0,0,0,22.14,25.76,16,22.0028,19,4,2012,2
261,0,0,1,2,28.7,33.335,79,11.0014,9,8,2012,1
262,0,0,1,3,30.34,35.605,74,16.9979,11,7,2011,1
263,0,0,1,3,24.6,27.275,88,8.9981,1,8,2011,1
264,1,0,0,0,9.84,12.12,70,11.0014,6,3,2012,1
265,3,0,1,3,13.12,15.91,66,11.0014,5,11,2012,1
266,0,0,1,0,29.52,33.335,54,7.0015,13,9,2011,0
267,3,0,1,0,16.4,20.455,87,0.0,3,10,2011,1
268,1,1,0,0,11.48,12.88,52,22.0028,21,1,2012,2
269,0,0,1,3,26.24,28.03,94,15.0013,11,9,2011,1
270,1,0,1,3,11.48,12.88,65,23.9994,1,1,2012,2
271,3,0,1,2,22.14,25.76,88,15.0013,13,10,2011,1
272,0,0,0,0,26.24,31.06,53,0.0,3,7,2011,0
273,1,0,1,0,5.74,7.575,59,11.0014,1,1,2011,2
274,2,0,1,3,21.32,25.0,72,6.0032,4,5,2012,1
275,0,0,1,3,31.16,35.605,58,15.0013,13,8,2011,0
276,3,0,1,3,13.94,17.425,46,7.0015,15,12,2012,2
277,1,0,1,0,5.74,9.09,63,6.0032,4,1,2011,2
278,1,0,1,0,13.94,16.665,61,12.998,4,3,2012,2
279,2,0,1,0,31.16,35.605,58,7.0015,14,6,2012,0
280,2,0,1,0,31.16,33.335,29,19.9995,16,6,2012,0
281,3,1,0,3,29.52,32.575,42,7.0015,15,10,2011,0
282,3,1,0,0,18.04,21.97,88,7.0015,9,11,2012,1
283,2,0,1,0,27.88,31.82,41,7.0015,22,6,2012,0
284,1,0,0,3,9.84,11.365,56,16.9979,9,2,2012,2
285,3,0,1,3,12.3,14.395,52,16.9979,4,11,2012,2
286,2,0,1,0,22.96,26.515,88,0.0,7,5,2012,1
287,0,0,1,0,29.52,34.09,70,8.9981,23,8,2012,1
288,2,0,0,2,27.88,31.82,74,7.0015,8,6,2011,1
289,2,0,1,0,18.86,22.725,67,19.9995,17,4,2011,1
290,1,0,0,0,10.66,13.635,60,7.0015,22,1,2012,2
291,3,0,1,0,8.2,11.365,69,6.0032,8,12,2012,1
292,0,0,1,0,27.88,31.82,79,8.9981,4,7,2012,1
293,0,0,0,3,18.86,22.725,77,12.998,7,9,2011,1
294,2,0,1,0,24.6,30.305,64,22.0028,8,6,2012,0
295,3,0,1,0,14.76,16.665,57,22.0028,10,12,2012,2
296,3,0,0,0,15.58,19.695,62,19.0012,11,11,2012,2
297,1,0,1,0,9.84,11.365,65,12.998,9,2,2012,2
298,2,0,1,0,27.06,31.06,24,22.0028,15,4,2012,0
299,0,0,0,0,29.52,34.85,79,16.9979,6,8,2012,1
300,3,0,0,2,16.4,20.455,87,15.0013,7,12,2012,1
301,0,0,1,0,29.52,34.09,70,8.9981,8,8,2012,1
302,3,0,0,0,11.48,12.88,45,19.0012,15,12,2011,2
303,2,0,0,0,22.14,25.76,88,0.0,21,5,2011,1
304,2,0,0,0,18.04,21.97,72,6.0032,6,5,2012,1
305,3,0,0,0,6.56,9.09,59,8.9981,3,12,2011,2
306,1,0,1,3,11.48,14.395,93,7.0015,3,2,2012,1
307,2,0,1,2,17.22,21.21,77,0.0,0,4,2012,1
308,0,0,1,3,27.06,29.545,89,0.0,4,9,2012,1
309,1,0,1,0,9.02,11.365,47,8.9981,11,2,2011,2
310,0,0,1,0,33.62,38.635,52,8.9981,11,7,2011,0
311,3,0,1,3,12.3,14.395,49,15.0013,8,11,2012,2
312,1,0,1,0,5.74,6.82,46,15.0013,0,2,2012,2
313,0,0,0,3,28.7,33.335,84,19.0012,0,8,2011,1
314,3,0,1,0,11.48,13.635,52,15.0013,18,12,2011,2
315,0,1,0,2,27.06,29.545,94,16.9979,20,9,2011,1
316,2,0,1,3,24.6,29.545,73,22.0028,12,4,2011,1
317,3,0,0,0,25.42,31.06,46,7.0015,13,10,2011,0
318,0,0,0,0,34.44,40.15,53,8.9981,8,7,2012,0
319,2,0,1,2,21.32,25.0,72,19.9995,2,6,2012,1
320,2,0,1,0,21.32,25.0,23,27.9993,23,4,2012,2
321,2,0,1,3,26.24,31.06,61,30.0026,21,5,2011,0
322,1,0,1,0,9.02,10.605,37,19.9995,0,3,2012,2
323,1,0,1,3,10.66,13.635,56,7.0015,13,1,2012,2
324,3,0,1,0,17.22,21.21,67,11.0014,4,10,2012,1
325,0,0,1,0,27.88,31.82,57,16.9979,18,9,2012,0
326,0,0,1,0,29.52,33.335,51,12.998,16,7,2011,0
327,0,0,0,0,22.14,25.76,64,8.9981,12,9,2011,1
328,3,0,1,2,17.22,21.21,94,15.0013,23,12,2012,1
329,0,0,0,0,33.62,39.395,56,7.0015,1,7,2012,0
330,2,0,0,3,18.04,21.97,82,0.0,6,5,2011,1
331,1,0,0,0,9.84,14.395,87,0.0,8,2,2012,1
332,1,0,1,3,25.42,31.06,41,43.0006,16,3,2012,0
333,1,0,1,2,9.02,11.365,93,12.998,1,2,2011,1
334,3,0,0,0,13.12,16.665,87,7.0015,2,11,2012,1
335,3,0,1,2,22.96,26.515,100,7.0015,9,10,2011,1
336,0,0,0,0,27.06,30.305,78,12.998,0,8,2011,1
337,1,0,1,0,14.76,16.665,71,19.9995,16,2,2011,1
338,2,0,1,0,17.22,21.21,67,12.998,9,4,2012,1
339,2,0,1,0,21.32,25.0,68,6.0032,22,5,2011,1
340,2,0,1,2,13.94,15.15,93,26.0027,6,5,2011,1
341,2,1,0,0,22.14,25.76,77,15.0013,4,4,2012,1
342,3,0,0,3,14.76,17.425,87,8.9981,9,12,2012,1
343,2,0,1,3,26.24,31.06,44,19.0012,15,4,2012,0
344,2,0,1,0,14.76,17.425,46,15.0013,8,4,2012,2
345,0,0,1,0,30.34,34.09,62,19.0012,19,9,2012,0
346,2,0,1,3,26.24,30.305,65,12.998,18,5,2011,0
347,1,0,1,3,10.66,15.15,52,0.0,3,2,2012,2
348,1,0,1,3,8.2,9.09,40,19.0012,12,1,2011,2
349,1,0,0,0,16.4,20.455,58,7.0015,20,3,2011,2
350,3,0,1,0,13.94,15.15,61,26.0027,9,12,2012,2
351,3,0,1,3,25.42,28.79,83,12.998,9,10,2012,1
352,0,0,1,0,30.34,33.335,51,7.0015,23,7,2012,0
353,3,0,1,0,8.2,12.88,80,0.0,2,12,2011,1
354,3,0,0,0,16.4,20.455,82,12.998,5,10,2012,1
355,3,0,1,3,22.96,26.515,83,0.0,4,10,2012,1
356,3,0,1,2,22.14,25.76,100,7.0015,21,10,2011,1
357,1,0,0,3,17.22,21.21,100,19.0012,9,3,2011,1
358,3,0,1,0,17.22,21.21,62,11.0014,20,10,2012,2
359,3,0,0,3,16.4,20.455,82,19.9995,12,12,2012,1
360,2,0,1,3,22.96,26.515,88,0.0,0,5,2011,1
361,2,0,1,2,21.32,25.0,83,8.9981,5,6,2012,1
362,3,0,1,0,11.48,14.395,75,7.0015,22,12,2012,1
363,1,0,0,3,12.3,13.635,100,19.9995,7,3,2011,1
364,0,0,1,0,23.78,27.275,78,6.0032,3,9,2011,1
365,0,0,1,0,28.7,33.335,74,15.0013,1,7,2011,1
366,2,0,1,0,17.22,21.21,67,7.0015,2,4,2011,1
367,2,0,1,3,22.14,25.76,77,12.998,4,6,2012,1
368,1,0,1,0,16.4,20.455,76,23.9994,2,1,2012,1
369,1,0,1,0,16.4,20.455,40,7.0015,18,1,2012,2
370,0,0,1,0,23.78,27.275,88,7.0015,6,9,2011,1
371,1,0,1,0,21.32,25.0,36,22.0028,14,3,2012,2
372,3,0,1,0,13.12,15.15,53,19.0012,23,12,2011,2
373,2,0,1,0,27.88,31.82,65,11.0014,16,5,2012,0
374,3,0,0,0,19.68,23.485,41,11.0014,23,10,2011,2
375,0,0,1,3,26.24,30.305,73,11.0014,22,9,2011,1
376,2,0,0,0,22.96,26.515,30,19.9995,19,4,2011,0
377,0,0,1,3,29.52,34.85,74,8.9981,4,8,2012,1
378,1,0,0,0,12.3,15.15,61,11.0014,14,2,2012,2
379,3,0,1,0,13.94,17.425,46,7.0015,19,12,2011,2
380,3,0,1,3,22.14,25.76,68,7.0015,8,11,2011,1
381,0,0,0,2,32.8,37.12,49,56.9969,18,7,2011,0
382,2,0,1,0,30.34,33.335,48,35.0008,16,4,2011,0
383,2,0,1,0,31.16,33.335,31,8.9981,18,6,2011,0
384,2,0,1,0,13.94,15.15,46,22.0028,18,4,2011,2
385,2,0,1,3,18.86,22.725,88,16.9979,4,5,2012,1
386,2,0,0,0,13.12,15.91,33,11.0014,5,4,2012,2
387,3,0,0,3,14.76,18.18,93,7.0015,3,12,2012,1
388,0,0,1,0,31.16,34.85,52,19.0012,18,8,2012,0
389,2,0,0,0,33.62,36.365,38,15.0013,18,6,2012,0
390,3,0,1,0,14.76,18.18,81,6.0032,22,11,2011,1
391,0,0,0,0,26.24,28.79,83,11.0014,23,7,2011,1
392,1,0,1,0,13.94,15.91,49,15.0013,17,3,2011,2
393,3,0,1,2,24.6,27.275,88,0.0,8,10,2012,1
394,0,0,1,0,37.72,40.91,29,11.0014,16,7,2012,0
395,3,0,1,0,20.5,24.24,39,19.9995,9,10,2012,2
396,2,0,1,3,18.86,22.725,88,11.0014,6,5,2012,1
397,1,0,1,0,9.02,12.12,64,7.0015,4,1,2012,1
398,0,0,1,0,24.6,29.545,73,8.9981,5,7,2011,1
399,1,0,0,3,13.94,15.91,46,15.0013,5,3,2012,2
400,3,0,1,2,18.86,22.725,94,19.0012,10,12,2011,1
401,2,0,1,0,26.24,30.305,65,12.998,15,5,2012,0
402,2,0,1,0,13.94,18.18,76,0.0,4,4,2011,1
403,0,0,1,3,31.16,36.365,70,11.0014,10,9,2012,1
404,3,0,1,3,18.04,21.97,51,15.0013,9,12,2012,2
405,2,0,1,2,24.6,27.275,88,11.0014,4,6,2012,1
406,3,0,1,3,11.48,12.88,52,19.9995,4,11,2012,2
407,1,1,0,0,10.66,11.365,44,23.9994,16,1,2012,2
408,1,0,0,0,10.66,13.635,60,7.0015,22,2,2012,2
409,3,0,1,0,14.76,18.18,76,6.0032,0,11,2011,1
410,2,0,1,0,24.6,29.545,73,15.0013,18,5,2011,1
411,1,0,1,0,7.38,10.605,47,7.0015,20,1,2011,2
412,3,0,1,3,15.58,19.695,54,16.9979,20,11,2012,2
413,0,0,0,0,32.8,36.365,46,19.9995,13,7,2011,0
414,1,0,1,0,10.66,11.365,44,23.9994,21,1,2012,2
415,2,0,1,0,19.68,23.485,82,6.0032,5,6,2012,1
416,2,0,1,0,23.78,27.275,46,8.9981,19,4,2012,0
417,2,0,1,0,18.86,22.725,41,30.0026,12,4,2012,2
418,1,0,1,0,18.86,22.725,59,8.9981,0,2,2012,2
419,3,0,1,3,20.5,24.24,77,19.9995,0,12,2011,1
420,1,0,1,0,6.56,11.365,64,0.0,2,1,2011,1
421,0,0,1,2,19.68,23.485,67,40.9973,18,9,2011,1
422,3,0,1,0,10.66,12.88,60,12.998,5,12,2012,2
423,1,0,1,3,13.94,15.91,71,19.0012,19,3,2011,1
424,1,0,1,3,11.48,13.635,100,15.0013,3,3,2011,1
425,0,0,1,0,27.06,31.06,74,7.0015,4,8,2011,1
426,3,0,0,2,14.76,18.18,81,6.0032,22,10,2011,1
427,3,0,0,0,16.4,20.455,40,15.0013,15,11,2012,2
428,1,0,1,0,10.66,15.15,81,0.0,0,1,2012,1
429,3,1,0,0,21.32,25.0,72,11.0014,11,11,2012,1
430,3,0,1,0,16.4,20.455,71,0.0,20,11,2011,1
431,2,0,0,0,28.7,32.575,58,7.0015,18,6,2011,0
432,3,0,1,0,20.5,24.24,51,23.9994,21,10,2012,2
433,0,0,1,3,28.7,32.575,70,19.0012,21,7,2012,1
434,0,0,0,3,26.24,30.305,73,7.0015,5,7,2012,1
435,1,0,1,0,4.92,7.575,74,7.0015,6,1,2011,1
436,1,0,1,0,17.22,21.21,62,15.0013,21,3,2011,2
437,0,0,0,0,32.8,40.15,66,0.0,7,7,2012,0
438,0,0,1,3,27.06,31.06,57,15.0013,22,9,2011,0
439,3,0,1,3,23.78,27.275,94,23.9994,23,10,2011,1
440,3,0,1,3,22.96,26.515,83,7.0015,8,10,2011,1
441,0,0,0,3,26.24,30.305,73,8.9981,0,8,2012,1
442,0,0,1,0,24.6,27.275,88,8.9981,22,8,2011,1
443,0,0,1,3,26.24,30.305,73,6.0032,21,9,2011,1
444,1,0,1,3,12.3,15.15,70,8.9981,7,2,2012,1
445,0,0,1,0,24.6,30.305,60,8.9981,21,9,2012,0
446,0,0,1,0,28.7,33.335,74,8.9981,2,7,2012,1
447,3,0,1,3,15.58,19.695,94,0.0,2,12,2012,1
448,3,0,1,0,10.66,15.15,60,0.0,23,12,2012,2
449,2,0,1,0,22.96,26.515,35,35.0008,18,5,2012,2
450,3,1,0,3,28.7,32.575,48,6.0032,12,10,2011,0
451,3,0,0,3,10.66,15.15,93,0.0,3,12,2012,1
452,2,0,0,0,25.42,29.545,78,8.9981,23,6,2011,1
453,1,0,1,2,6.56,9.85,86,6.0032,21,1,2011,1
454,0,0,1,3,30.34,33.335,48,0.0,10,7,2012,0
455,0,0,1,0,30.34,33.335,51,19.0012,1,7,2012,0
456,3,0,1,0,22.96,26.515,46,7.0015,14,11,2011,0
457,3,0,1,3,11.48,13.635,75,11.0014,6,12,2012,1
458,0,0,1,3,27.88,31.82,79,43.0006,11,9,2012,1
459,3,1,0,0,18.04,21.97,94,0.0,6,10,2011,1
460,3,0,1,3,14.76,18.18,57,6.0032,12,12,2011,2
461,3,0,1,0,22.96,26.515,63,0.0,11,10,2011,1
462,1,0,0,3,17.22,21.21,94,6.0032,5,3,2012,1
463,0,0,1,0,26.24,30.305,73,0.0,20,9,2011,1
464,3,0,0,3,10.66,13.635,81,7.0015,0,12,2011,1
465,0,0,1,0,28.7,32.575,54,12.998,18,9,2011,0
466,0,0,0,2,30.34,35.605,79,11.0014,16,8,2011,1
467,0,0,1,3,20.5,24.24,55,0.0,20,9,2011,0
468,2,0,0,3,21.32,25.0,72,11.0014,16,4,2011,1
469,1,0,1,0,16.4,20.455,47,15.0013,5,1,2012,2
470,1,0,0,0,23.78,27.275,64,19.0012,19,3,2012,0
471,1,0,1,0,4.1,5.305,36,15.0013,1,2,2011,2
472,3,0,0,0,13.94,17.425,61,6.0032,11,12,2012,2
473,2,0,1,3,24.6,29.545,73,19.9995,11,4,2011,1
474,3,0,1,0,16.4,20.455,37,16.9979,14,12,2011,2
475,3,0,0,2,14.76,18.18,93,7.0015,22,12,2012,1
476,3,0,0,0,18.86,22.725,88,0.0,2,10,2011,1
477,3,0,1,0,13.12,15.15,53,15.0013,17,11,2012,2
478,2,0,1,0,29.52,32.575,32,8.9981,18,6,2011,0
479,2,0,1,0,27.06,31.06,39,0.0,16,5,2011,0
480,0,0,1,0,26.24,30.305,69,8.9981,0,9,2011,1
481,1,0,1,0,8.2,12.88,47,0.0,10,1,2011,2
482,0,0,0,3,18.86,22.725,77,16.9979,8,9,2011,1
483,1,1,0,3,12.3,13.635,49,23.9994,22,1,2012,2
484,2,0,1,0,24.6,31.06,31,26.0027,17,5,2012,0
485,0,0,0,3,27.06,29.545,89,6.0032,0,9,2012,1
486,1,0,1,0,5.74,6.06,46,22.0028,22,1,2011,2
487,2,0,1,0,20.5,24.24,51,26.0027,14,5,2011,2
488,2,0,0,0,27.06,31.06,65,8.9981,10,5,2012,0
489,2,0,1,3,20.5,24.24,39,12.998,7,4,2012,2
490,2,0,1,0,22.96,26.515,83,6.0032,3,4,2012,1
491,1,0,1,0,20.5,24.24,25,0.0,13,3,2011,2
492,0,0,1,0,29.52,33.335,51,11.0014,17,9,2011,0
493,0,0,1,0,33.62,37.88,46,22.0028,14,8,2011,0
494,0,0,0,3,27.88,31.82,89,7.0015,4,7,2012,1
495,2,0,1,0,22.96,26.515,88,6.0032,5,6,2011,1
496,1,0,1,0,5.74,8.335,59,7.0015,0,1,2011,2
497,2,0,1,0,18.86,22.725,88,7.0015,5,5,2012,1
498,3,0,1,3,18.86,22.725,77,7.0015,8,10,2012,1
499,0,0,1,2,28.7,33.335,84,0.0,19,8,2011,1
500,2,0,1,0,37.72,43.94,40,11.0014,15,6,2011,0
501,3,0,0,3,10.66,12.88,56,15.0013,7,12,2011,2
502,2,0,1,0,34.44,39.395,49,0.0,9,6,2011,0
503,0,0,1,0,27.88,31.82,74,16.9979,19,9,2012,1
504,0,0,1,0,26.24,31.06,53,8.9981,1,8,2011,0
505,2,0,1,0,26.24,30.305,25,19.9995,17,4,2012,0
506,2,0,1,3,27.06,31.06,65,22.0028,11,5,2011,0
507,2,0,0,0,18.86,22.725,51,11.0014,10,4,2012,2
508,1,0,1,0,9.84,12.12,70,8.9981,5,3,2011,1
509,2,0,1,3,22.96,26.515,88,19.0012,12,5,2012,1
510,3,0,1,0,14.76,18.18,76,6.0032,23,11,2011,1
511,1,0,1,0,14.76,16.665,34,19.0012,16,1,2012,2
512,0,0,1,0,30.34,35.605,74,15.0013,20,8,2012,1
513,2,0,0,0,30.34,34.09,58,12.998,8,6,2011,0
514,1,0,0,0,5.74,10.605,80,0.0,2,2,2011,1
515,1,0,0,0,9.84,11.365,65,16.9979,4,3,2011,2
516,1,0,0,0,6.56,6.06,40,30.0026,13,2,2012,2
517,1,0,1,0,6.56,6.82,34,26.0027,12,2,2011,2
518,2,0,1,3,28.7,33.335,84,0.0,5,6,2011,1
519,3,0,1,0,19.68,23.485,77,0.0,9,10,2011,1
520,0,0,0,0,23.78,27.275,78,7.0015,2,9,2012,1
521,0,0,0,0,26.24,30.305,65,0.0,7,7,2011,1
522,2,0,1,2,26.24,30.305,73,15.0013,16,5,2012,1
523,2,0,1,0,15.58,19.695,76,16.9979,23,4,2011,1
524,1,0,0,0,5.74,5.305,43,26.0027,10,1,2011,2
525,3,0,0,0,17.22,21.21,50,19.0012,20,11,2011,2
526,2,0,1,0,19.68,23.485,77,0.0,5,6,2012,1
527,3,0,0,3,16.4,20.455,87,19.9995,11,12,2012,1
528,3,0,1,0,7.38,10.605,80,6.0032,1,12,2011,1
529,1,0,1,0,13.12,14.395,49,27.9993,22,2,2012,2
530,0,0,1,2,31.16,34.85,55,16.9979,18,8,2011,0
531,0,0,0,3,28.7,33.335,84,8.9981,3,8,2011,1
532,2,0,1,0,22.14,25.76,32,11.0014,0,4,2012,2
533,2,0,1,3,28.7,33.335,74,23.9994,12,6,2012,1
534,3,0,1,0,14.76,18.94,87,0.0,3,10,2012,1
535,0,0,1,0,28.7,32.575,58,11.0014,19,9,2011,0
536,3,0,1,0,21.32,25.0,52,8.9981,12,11,2011,0
537,1,0,1,0,5.74,10.605,39,0.0,21,2,2011,2
538,2,0,0,0,26.24,30.305,19,22.0028,16,4,2012,0
539,2,0,1,3,20.5,24.24,94,0.0,6,5,2011,1
540,1,0,1,3,12.3,15.91,70,6.0032,2,2,2012,1
541,0,0,1,0,36.9,40.15,31,11.0014,14,7,2012,0
542,0,0,1,0,29.52,33.335,51,8.9981,11,9,2011,0
543,3,0,1,0,9.02,11.365,69,12.998,5,11,2012,1
544,3,0,1,3,20.5,24.24,51,16.9979,8,10,2011,2
545,2,0,1,3,22.96,26.515,73,6.0032,3,6,2011,1
546,0,0,1,0,32.8,37.88,55,12.998,22,7,2012,0
547,3,0,0,3,19.68,23.485,67,19.0012,9,10,2012,1
548,2,0,0,0,21.32,25.0,72,12.998,5,5,2012,1
549,0,0,1,0,22.96,26.515,73,6.0032,0,9,2012,1
550,2,0,1,0,13.94,15.15,46,27.9993,16,4,2011,2
551,2,0,1,2,17.22,21.21,88,6.0032,1,4,2012,1
552,3,0,0,0,22.14,25.76,39,12.998,18,10,2011,0
553,0,0,1,3,30.34,34.85,70,11.0014,7,7,2011,1
554,2,0,1,0,35.26,41.665,53,0.0,12,6,2011,0
555,0,0,1,0,29.52,32.575,37,11.0014,16,9,2012,0
556,1,0,1,0,18.04,21.97,62,32.9975,14,1,2012,2
557,2,0,1,3,18.04,21.97,67,19.0012,21,4,2011,1
558,2,0,1,3,24.6,29.545,73,7.0015,21,5,2011,1
559,2,0,1,3,16.4,20.455,62,26.0027,11,4,2011,2
560,2,0,1,3,24.6,28.79,78,23.9994,9,5,2011,1
561,2,0,1,3,28.7,32.575,61,6.0032,15,5,2012,0
562,0,0,1,0,27.06,30.305,83,8.9981,4,8,2011,1
563,2,0,1,3,21.32,25.0,94,16.9979,7,5,2011,1
564,1,1,0,3,9.84,9.85,41,27.9993,13,1,2012,2
565,0,0,0,3,21.32,25.0,72,12.998,14,9,2011,1
566,3,0,1,3,24.6,27.275,88,8.9981,19,10,2011,1
567,1,0,1,0,9.02,9.85,37,27.9993,14,2,2011,2
568,0,0,1,0,35.26,39.395,41,8.9981,14,8,2012,0
569,1,0,0,2,9.02,11.365,100,8.9981,11,2,2011,1
570,1,0,1,0,13.12,15.15,49,19.9995,20,1,2011,2
571,3,0,0,3,24.6,31.06,56,27.9993,14,10,2012,0
572,0,0,1,0,28.7,32.575,61,12.998,0,8,2012,0
573,1,0,0,0,5.74,8.335,50,7.0015,9,1,2012,2
574,0,0,1,0,28.7,33.335,79,11.0014,4,7,2011,1
575,1,0,1,0,6.56,7.575,47,15.0013,20,1,2011,2
576,2,0,1,0,27.06,31.06,65,12.998,17,5,2011,0
577,2,0,1,3,21.32,25.0,68,22.0028,4,5,2012,1
578,0,0,0,0,26.24,29.545,78,19.9995,9,9,2011,1
579,1,0,1,3,9.02,11.365,80,11.0014,14,1,2011,1
580,2,0,0,3,24.6,28.79,78,12.998,9,6,2011,1
581,2,0,1,0,22.96,26.515,64,6.0032,11,5,2011,1
582,2,0,1,3,14.76,16.665,46,23.9994,14,4,2011,2
583,3,0,1,0,22.96,26.515,64,16.9979,17,10,2012,0
584,2,0,1,3,20.5,24.24,72,15.0013,20,4,2011,1
585,2,0,0,0,28.7,31.82,39,19.0012,14,4,2012,0
586,0,0,0,2,23.78,27.275,83,12.998,17,9,2012,1
587,0,0,1,0,31.98,35.605,52,19.0012,13,8,2011,0
588,1,0,1,0,12.3,16.665,70,0.0,6,3,2012,1
589,2,0,1,0,18.04,21.97,30,12.998,8,4,2012,2
590,2,0,0,0,18.86,22.725,82,7.0015,11,5,2011,1
591,0,0,1,0,31.98,34.09,29,6.0032,18,8,2011,0
592,3,0,1,0,13.12,17.425,87,0.0,8,11,2011,1
593,1,0,1,0,10.66,15.15,56,0.0,21,3,2011,2
594,2,0,0,0,22.96,26.515,88,7.0015,4,5,2012,1
595,1,0,1,3,8.2,11.365,59,6.0032,13,1,2011,2
596,2,0,1,0,24.6,30.305,60,19.9995,2,5,2012,0
597,1,0,1,3,9.02,12.88,55,6.0032,8,1,2012,2
598,3,0,1,0,26.24,31.06,47,16.9979,17,10,2011,0
599,2,0,0,3,19.68,23.485,63,12.998,10,5,2011,1
600,0,0,0,0,28.7,31.82,45,11.0014,19,8,2012,0
601,1,0,1,0,10.66,11.365,48,22.0028,23,1,2012,2
602,2,0,1,0,19.68,23.485,72,12.998,7,5,2011,1
603,1,0,1,3,8.2,9.85,34,16.9979,17,2,2011,2
604,1,0,1,0,8.2,10.605,75,8.9981,4,3,2011,1
605,0,0,1,0,35.26,37.88,34,15.0013,13,7,2012,0
606,3,0,1,3,15.58,19.695,50,15.0013,16,12,2012,2
