,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed
1532,8/12/2012 5:00,Fall,0,0, Clear + Few clouds,26.24,31.06,61,12.998
1533,2/11/2011 1:00,Spring,0,1, Clear + Few clouds,4.1,6.82,54,6.0032
1534,7/13/2011 7:00,Fall,0,1, Clear + Few clouds,31.16,34.85,55,16.9979
1535,8/5/2011 19:00,Fall,0,1, Clear + Few clouds,30.34,34.09,55,16.9979
1536,7/1/2011 4:00,Fall,0,1, Clear + Few clouds,25.42,31.06,57,0.0
1537,1/13/2011 6:00,Spring,0,1, Clear + Few clouds,4.92,7.575,54,8.9981
1538,6/2/2011 4:00,Summer,0,1, Clear + Few clouds,27.06,31.06,41,12.998
1539,9/1/2012 5:00,Fall,0,0, Clear + Few clouds,27.88,31.82,79,0.0
1540,8/2/2012 20:00,Fall,0,1, Clear + Few clouds,31.98,37.88,66,0.0
1541,4/14/2012 8:00,Summer,0,0, Clear + Few clouds,14.76,17.425,71,8.9981
1542,5/10/2012 0:00,Summer,0,1," Light Snow, Light Rain",20.5,24.24,77,11.0014
1543,12/19/2011 15:00,Winter,0,1, Clear + Few clouds,15.58,19.695,46,11.0014
1544,1/6/2011 21:00,Spring,0,1, Mist + Cloudy ,9.02,10.605,55,15.0013
1545,11/13/2011 1:00,Winter,0,0, Mist + Cloudy ,14.76,17.425,66,12.998
1546,11/1/2012 16:00,Winter,0,1, Mist + Cloudy ,16.4,20.455,54,11.0014
1547,5/17/2012 18:00,Summer,0,1, Clear + Few clouds,27.06,31.06,27,11.0014
1548,12/15/2011 12:00,Winter,0,1, Mist + Cloudy ,18.86,22.725,59,32.9975
1549,9/16/2011 6:00,Fall,0,1, Clear + Few clouds,15.58,19.695,71,15.0013
1550,12/5/2012 18:00,Winter,0,1, Clear + Few clouds,17.22,21.21,35,30.0026
1551,4/11/2011 8:00,Summer,0,1, Mist + Cloudy ,21.32,25.0,88,19.0012
1552,1/17/2011 18:00,Spring,1,0, Mist + Cloudy ,7.38,8.335,55,16.9979
1553,2/16/2011 0:00,Spring,0,1, Clear + Few clouds,9.02,12.88,41,6.0032
1554,8/5/2011 23:00,Fall,0,1, Clear + Few clouds,27.88,31.82,69,15.0013
1555,6/5/2012 13:00,Summer,0,1, Mist + Cloudy ,24.6,31.06,46,11.0014
1556,6/11/2012 4:00,Summer,0,1, Clear + Few clouds,26.24,29.545,78,8.9981
1557,7/10/2012 5:00,Fall,0,1, Clear + Few clouds,27.06,30.305,83,8.9981
1558,8/15/2012 13:00,Fall,0,1, Mist + Cloudy ,31.98,35.605,49,12.998
1559,2/12/2011 16:00,Spring,0,0, Clear + Few clouds,13.94,15.15,29,27.9993
1560,8/6/2012 11:00,Fall,0,1, Clear + Few clouds,31.16,36.365,66,8.9981
1561,8/13/2011 18:00,Fall,0,0, Clear + Few clouds,28.7,33.335,74,15.0013
1562,5/1/2011 17:00,Summer,0,0, Mist + Cloudy ,19.68,23.485,82,16.9979
1563,3/19/2012 2:00,Spring,0,1, Clear + Few clouds,18.86,22.725,88,11.0014
1564,8/12/2012 17:00,Fall,0,0, Clear + Few clouds,32.8,34.85,33,0.0
1565,2/11/2011 10:00,Spring,0,1, Clear + Few clouds,5.74,6.82,69,12.998
1566,3/5/2011 11:00,Spring,0,0, Mist + Cloudy ,16.4,20.455,76,15.0013
1567,4/11/2012 2:00,Summer,0,1, Clear + Few clouds,13.12,15.15,45,19.0012
1568,12/4/2011 1:00,Winter,0,0, Clear + Few clouds,12.3,15.91,75,6.0032
1569,3/10/2012 14:00,Spring,0,0, Clear + Few clouds,13.94,15.91,27,19.0012
1570,11/11/2012 15:00,Winter,0,0, Clear + Few clouds,22.96,26.515,37,15.0013
1571,10/15/2011 7:00,Winter,0,0, Clear + Few clouds,16.4,20.455,76,7.0015
1572,3/12/2011 1:00,Spring,0,0, Clear + Few clouds,9.84,11.365,65,12.998
1573,5/7/2011 14:00,Summer,0,0," Light Snow, Light Rain",24.6,31.06,35,11.0014
1574,10/5/2011 22:00,Winter,0,1, Clear + Few clouds,21.32,25.0,72,0.0
1575,5/12/2012 1:00,Summer,0,0, Clear + Few clouds,20.5,24.24,48,0.0
1576,4/8/2012 23:00,Summer,0,0, Clear + Few clouds,20.5,24.24,39,16.9979
1577,10/16/2011 17:00,Winter,0,0, Clear + Few clouds,23.78,27.275,49,31.0009
1578,1/13/2011 7:00,Spring,0,1, Clear + Few clouds,4.92,7.575,54,8.9981
1579,7/12/2012 17:00,Fall,0,1, Clear + Few clouds,31.16,34.09,43,15.0013
1580,10/7/2012 23:00,Winter,0,0, Clear + Few clouds,14.76,17.425,93,8.9981
1581,2/5/2011 17:00,Spring,0,0, Mist + Cloudy ,9.84,10.605,100,19.0012
1582,11/12/2011 8:00,Winter,0,0, Clear + Few clouds,10.66,12.88,70,12.998
1583,4/5/2012 15:00,Summer,0,1, Clear + Few clouds,20.5,24.24,31,7.0015
1584,12/15/2011 8:00,Winter,0,1, Mist + Cloudy ,13.94,15.91,66,15.0013
1585,3/1/2011 23:00,Spring,0,1, Clear + Few clouds,9.84,11.365,65,15.0013
1586,10/13/2011 20:00,Winter,0,1, Clear + Few clouds,25.42,28.79,83,19.0012
1587,4/2/2011 5:00,Summer,0,0, Mist + Cloudy ,9.84,12.12,75,11.0014
1588,5/15/2012 3:00,Summer,0,1," Light Snow, Light Rain",23.78,27.275,83,8.9981
1589,3/7/2011 1:00,Spring,0,1," Light Snow, Light Rain",8.2,9.09,100,22.0028
1590,10/13/2011 8:00,Winter,0,1," Light Snow, Light Rain",22.14,25.76,100,6.0032
1591,5/11/2011 1:00,Summer,0,1, Mist + Cloudy ,20.5,24.24,59,7.0015
1592,6/6/2011 14:00,Summer,0,1, Clear + Few clouds,31.98,34.09,31,8.9981
1593,9/7/2011 17:00,Fall,0,1," Light Snow, Light Rain",26.24,28.79,89,0.0
1594,3/6/2012 20:00,Spring,0,1, Clear + Few clouds,13.12,15.91,49,12.998
1595,8/12/2011 6:00,Fall,0,1, Clear + Few clouds,25.42,31.06,50,8.9981
1596,7/5/2011 3:00,Fall,0,1, Clear + Few clouds,27.06,31.06,74,15.0013
1597,2/14/2012 4:00,Spring,0,1, Mist + Cloudy ,10.66,13.635,65,7.0015
1598,11/2/2012 1:00,Winter,0,1, Clear + Few clouds,13.12,15.91,66,11.0014
1599,11/6/2011 1:00,Winter,0,0, Clear + Few clouds,10.66,15.15,81,0.0
1600,2/13/2011 3:00,Spring,0,0, Mist + Cloudy ,8.2,11.365,69,7.0015
1601,10/5/2011 16:00,Winter,0,1, Clear + Few clouds,26.24,31.06,47,22.0028
1602,7/3/2012 6:00,Fall,0,1, Clear + Few clouds,28.7,32.575,65,8.9981
1603,9/16/2012 14:00,Fall,0,0, Clear + Few clouds,27.06,31.06,39,8.9981
1604,5/15/2011 0:00,Summer,0,0, Mist + Cloudy ,21.32,25.0,100,0.0
1605,3/16/2011 9:00,Spring,0,1, Mist + Cloudy ,13.12,16.665,93,8.9981
1606,2/15/2012 4:00,Spring,0,1, Clear + Few clouds,11.48,14.395,70,7.0015
1607,12/6/2012 12:00,Winter,0,1, Clear + Few clouds,11.48,15.91,41,0.0
1608,6/17/2012 0:00,Summer,0,0, Clear + Few clouds,22.96,26.515,56,8.9981
1609,12/7/2012 8:00,Winter,0,1, Mist + Cloudy ,12.3,14.395,75,12.998
1610,4/16/2011 11:00,Summer,0,0," Light Snow, Light Rain",17.22,21.21,94,30.0026
1611,10/1/2012 1:00,Winter,0,1, Clear + Few clouds,18.04,21.97,77,6.0032
1612,6/4/2012 23:00,Summer,0,1, Clear + Few clouds,23.78,27.275,49,19.9995
1613,4/17/2012 23:00,Summer,0,1, Clear + Few clouds,22.14,25.76,32,15.0013
1614,10/14/2011 15:00,Winter,0,1, Clear + Few clouds,25.42,31.06,43,19.0012
1615,10/5/2012 21:00,Winter,0,1, Clear + Few clouds,24.6,29.545,69,15.0013
1616,3/10/2011 22:00,Spring,0,1, Mist + Cloudy ,13.94,16.665,0,8.9981
1617,2/1/2012 9:00,Spring,0,1, Mist + Cloudy ,14.76,17.425,71,12.998
1618,12/7/2012 20:00,Winter,0,1," Light Snow, Light Rain",15.58,19.695,76,7.0015
1619,12/4/2011 15:00,Winter,0,0, Clear + Few clouds,17.22,21.21,62,12.998
1620,9/16/2012 11:00,Fall,0,0, Clear + Few clouds,26.24,31.06,47,11.0014
1621,1/7/2012 5:00,Spring,0,0, Clear + Few clouds,10.66,13.635,75,7.0015
1622,4/11/2012 10:00,Summer,0,1, Mist + Cloudy ,13.94,15.15,49,22.0028
1623,11/15/2012 11:00,Winter,0,1, Mist + Cloudy ,13.94,16.665,61,8.9981
1624,6/18/2011 22:00,Summer,0,0, Mist + Cloudy ,29.52,34.09,62,8.9981
1625,12/19/2012 0:00,Winter,0,1, Clear + Few clouds,12.3,15.91,61,0.0
1626,4/11/2012 22:00,Summer,0,1, Clear + Few clouds,13.94,15.15,57,22.0028
1627,12/6/2011 5:00,Winter,0,1," Light Snow, Light Rain",18.86,22.725,88,15.0013
1628,10/19/2012 8:00,Winter,0,1, Mist + Cloudy ,22.14,25.76,94,7.0015
1629,12/7/2012 21:00,Winter,0,1, Mist + Cloudy ,14.76,18.18,93,7.0015
1630,6/18/2011 0:00,Summer,0,0, Clear + Few clouds,25.42,28.03,88,8.9981
1631,9/12/2011 0:00,Fall,0,1, Clear + Few clouds,22.96,26.515,88,6.0032
1632,12/7/2012 1:00,Winter,0,1, Mist + Cloudy ,9.84,11.365,70,12.998
1633,10/11/2011 0:00,Winter,0,1, Mist + Cloudy ,22.14,25.76,88,0.0
1634,7/8/2011 15:00,Fall,0,1, Mist + Cloudy ,32.8,39.395,63,23.9994
1635,5/11/2011 19:00,Summer,0,1, Clear + Few clouds,22.96,26.515,52,8.9981
1636,8/3/2011 11:00,Fall,0,1, Mist + Cloudy ,30.34,34.09,58,7.0015
1637,6/10/2012 12:00,Summer,0,0, Clear + Few clouds,33.62,35.605,30,0.0
1638,5/19/2012 17:00,Summer,0,0, Clear + Few clouds,30.34,32.575,30,6.0032
1639,5/19/2011 23:00,Summer,0,1, Clear + Few clouds,19.68,23.485,94,0.0
1640,8/16/2011 0:00,Fall,0,1, Clear + Few clouds,26.24,30.305,69,7.0015
1641,4/12/2011 19:00,Summer,0,1, Mist + Cloudy ,17.22,21.21,82,19.0012
1642,11/4/2012 14:00,Winter,0,0, Clear + Few clouds,16.4,20.455,40,12.998
1643,10/11/2011 22:00,Winter,0,1, Mist + Cloudy ,22.96,26.515,83,12.998
1644,6/1/2011 3:00,Summer,0,1, Clear + Few clouds,27.88,31.82,89,12.998
1645,8/7/2011 8:00,Fall,0,0, Clear + Few clouds,29.52,34.85,79,12.998
1646,6/4/2012 16:00,Summer,0,1, Clear + Few clouds,27.06,31.06,39,31.0009
1647,2/16/2011 6:00,Spring,0,1, Clear + Few clouds,8.2,9.85,55,15.0013
1648,3/9/2012 19:00,Spring,0,1, Clear + Few clouds,17.22,21.21,28,40.9973
1649,4/10/2011 8:00,Summer,0,0, Mist + Cloudy ,15.58,19.695,94,6.0032
1650,3/6/2012 18:00,Spring,0,1, Clear + Few clouds,13.94,15.15,42,22.0028
1651,5/6/2011 16:00,Summer,0,1, Clear + Few clouds,24.6,31.06,40,16.9979
1652,2/2/2011 20:00,Spring,0,1, Clear + Few clouds,9.84,9.85,48,36.9974
1653,1/12/2011 13:00,Spring,0,1, Clear + Few clouds,9.02,9.85,44,23.9994
1654,1/5/2012 12:00,Spring,0,1, Clear + Few clouds,12.3,14.395,49,16.9979
1655,8/4/2012 1:00,Fall,0,0, Clear + Few clouds,29.52,35.605,84,12.998
1656,11/3/2011 11:00,Winter,0,1, Clear + Few clouds,18.04,21.97,67,12.998
1657,8/2/2012 2:00,Fall,0,1, Clear + Few clouds,27.06,30.305,83,6.0032
1658,9/16/2012 23:00,Fall,0,0, Clear + Few clouds,22.14,25.76,68,7.0015
1659,9/8/2011 0:00,Fall,0,1," Light Snow, Light Rain",24.6,25.0,100,12.998
1660,5/5/2011 14:00,Summer,0,1, Clear + Few clouds,22.14,25.76,28,30.0026
1661,4/16/2012 2:00,Summer,1,0, Clear + Few clouds,24.6,30.305,64,16.9979
1662,4/5/2011 20:00,Summer,0,1, Clear + Few clouds,13.94,15.91,46,19.0012
1663,3/14/2012 19:00,Spring,0,1, Clear + Few clouds,26.24,31.06,33,11.0014
1664,10/7/2012 2:00,Winter,0,0, Clear + Few clouds,17.22,21.21,62,8.9981
1665,8/4/2012 19:00,Fall,0,0, Clear + Few clouds,33.62,38.635,52,23.9994
1666,6/6/2011 1:00,Summer,0,1, Clear + Few clouds,24.6,28.03,83,8.9981
1667,2/12/2011 0:00,Spring,0,0, Clear + Few clouds,6.56,9.85,69,6.0032
1668,5/10/2012 16:00,Summer,0,1, Clear + Few clouds,23.78,27.275,30,31.0009
1669,8/8/2012 14:00,Fall,0,1, Mist + Cloudy ,32.8,37.12,52,16.9979
1670,2/16/2011 14:00,Spring,0,1, Clear + Few clouds,18.86,22.725,28,27.9993
1671,6/12/2011 17:00,Summer,0,0," Light Snow, Light Rain",27.88,31.82,83,19.0012
1672,3/12/2011 17:00,Spring,0,0, Clear + Few clouds,18.86,22.725,44,22.0028
1673,6/17/2011 14:00,Summer,0,1, Clear + Few clouds,31.16,34.85,52,12.998
1674,12/10/2012 4:00,Winter,0,1, Mist + Cloudy ,15.58,19.695,94,7.0015
1675,6/3/2012 21:00,Summer,0,0, Clear + Few clouds,25.42,31.06,43,11.0014
1676,9/12/2012 3:00,Fall,0,1, Clear + Few clouds,20.5,24.24,77,6.0032
1677,6/2/2011 11:00,Summer,0,1, Clear + Few clouds,30.34,32.575,28,26.0027
1678,4/13/2011 18:00,Summer,0,1, Clear + Few clouds,18.04,21.97,62,26.0027
1679,1/13/2012 16:00,Spring,0,1, Clear + Few clouds,11.48,12.12,30,31.0009
1680,12/5/2012 7:00,Winter,0,1," Light Snow, Light Rain",18.86,22.725,59,19.9995
1681,2/19/2011 5:00,Spring,0,0, Clear + Few clouds,16.4,20.455,15,22.0028
1682,11/12/2012 8:00,Winter,1,0, Clear + Few clouds,17.22,21.21,82,11.0014
1683,9/6/2011 14:00,Fall,0,1," Light Snow, Light Rain",22.14,25.76,88,19.0012
1684,10/15/2012 12:00,Winter,0,1," Light Snow, Light Rain",24.6,28.79,78,22.0028
1685,6/18/2011 17:00,Summer,0,0, Mist + Cloudy ,31.16,34.09,48,11.0014
1686,12/8/2011 16:00,Winter,0,1, Clear + Few clouds,13.12,15.91,45,12.998
1687,1/10/2011 11:00,Spring,0,1, Mist + Cloudy ,6.56,6.82,47,19.0012
1688,4/12/2011 21:00,Summer,0,1, Mist + Cloudy ,17.22,21.21,82,12.998
1689,8/4/2011 1:00,Fall,0,1, Mist + Cloudy ,27.06,29.545,94,6.0032
1690,7/19/2012 18:00,Fall,0,1, Clear + Few clouds,35.26,39.395,41,12.998
1691,11/1/2011 4:00,Winter,0,1, Clear + Few clouds,13.94,15.91,81,15.0013
1692,11/4/2012 16:00,Winter,0,0, Clear + Few clouds,16.4,20.455,40,22.0028
1693,8/6/2011 8:00,Fall,0,0, Clear + Few clouds,27.88,31.82,83,11.0014
1694,8/17/2011 8:00,Fall,0,1, Clear + Few clouds,28.7,32.575,54,11.0014
1695,8/12/2011 18:00,Fall,0,1, Clear + Few clouds,31.16,34.09,40,19.9995
1696,5/1/2012 2:00,Summer,0,1, Mist + Cloudy ,20.5,24.24,72,6.0032
1697,1/19/2012 8:00,Spring,0,1, Clear + Few clouds,4.92,7.575,54,7.0015
1698,5/2/2012 2:00,Summer,0,1, Clear + Few clouds,22.96,26.515,83,0.0
1699,12/17/2012 9:00,Winter,0,1, Mist + Cloudy ,16.4,20.455,87,0.0
1700,12/17/2011 11:00,Winter,0,0, Mist + Cloudy ,11.48,12.88,45,22.0028
1701,12/9/2011 20:00,Winter,0,1, Clear + Few clouds,12.3,16.665,81,0.0
1702,1/2/2011 15:00,Spring,0,0," Light Snow, Light Rain",13.94,16.665,81,11.0014
1703,2/3/2012 23:00,Spring,0,1, Clear + Few clouds,10.66,13.635,70,7.0015
1704,9/7/2011 22:00,Fall,0,1," Light Snow, Light Rain",25.42,27.275,94,11.0014
1705,9/6/2011 21:00,Fall,0,1," Light Snow, Light Rain",22.14,25.76,88,19.0012
1706,10/13/2011 3:00,Winter,0,1, Mist + Cloudy ,22.14,25.76,100,12.998
1707,1/13/2012 1:00,Spring,0,1, Mist + Cloudy ,15.58,19.695,76,19.9995
1708,12/3/2011 10:00,Winter,0,0, Clear + Few clouds,13.12,16.665,61,8.9981
1709,11/11/2012 10:00,Winter,0,0, Clear + Few clouds,16.4,20.455,69,7.0015
1710,3/19/2011 15:00,Spring,0,0, Clear + Few clouds,20.5,24.24,29,27.9993
1711,11/10/2011 21:00,Winter,0,1, Clear + Few clouds,14.76,16.665,57,16.9979
1712,8/7/2011 15:00,Fall,0,0," Light Snow, Light Rain",29.52,34.85,74,19.9995
1713,9/10/2011 19:00,Fall,0,0, Clear + Few clouds,28.7,32.575,58,8.9981
1714,12/7/2012 15:00,Winter,0,1, Mist + Cloudy ,14.76,17.425,71,11.0014
1715,5/7/2011 0:00,Summer,0,0, Clear + Few clouds,17.22,21.21,82,8.9981
1716,10/2/2011 0:00,Winter,0,0," Light Snow, Light Rain",14.76,16.665,93,19.9995
1717,10/1/2011 5:00,Winter,0,0, Mist + Cloudy ,18.04,21.97,62,19.9995
1718,6/10/2011 9:00,Summer,0,1, Clear + Few clouds,31.16,34.85,55,0.0
1719,10/17/2011 5:00,Winter,0,1, Clear + Few clouds,20.5,24.24,63,19.9995
1720,10/17/2011 17:00,Winter,0,1, Clear + Few clouds,22.96,26.515,64,8.9981
1721,10/6/2012 0:00,Winter,0,0, Clear + Few clouds,22.96,26.515,83,11.0014
1722,4/2/2012 7:00,Summer,0,1, Clear + Few clouds,13.94,15.15,66,26.0027
1723,9/1/2011 23:00,Fall,0,1, Clear + Few clouds,26.24,30.305,65,16.9979
1724,12/6/2011 22:00,Winter,0,1," Light Snow, Light Rain",18.86,22.725,100,11.0014
1725,11/13/2012 14:00,Winter,0,1, Clear + Few clouds,15.58,19.695,46,26.0027
1726,12/7/2011 7:00,Winter,0,1," Light Snow, Light Rain",18.04,21.97,100,7.0015
1727,5/7/2012 9:00,Summer,0,1, Mist + Cloudy ,20.5,24.24,82,15.0013
1728,9/10/2012 7:00,Fall,0,1, Clear + Few clouds,21.32,25.0,68,15.0013
1729,2/6/2011 7:00,Spring,0,0, Clear + Few clouds,9.84,12.12,65,11.0014
1730,2/16/2011 20:00,Spring,0,1, Clear + Few clouds,15.58,19.695,43,12.998
1731,10/10/2011 3:00,Winter,1,0, Clear + Few clouds,18.86,22.725,88,0.0
1732,4/5/2011 0:00,Summer,0,1, Clear + Few clouds,25.42,31.06,50,7.0015
1733,3/3/2012 3:00,Spring,0,0, Mist + Cloudy ,14.76,17.425,93,11.0014
1734,9/15/2012 5:00,Fall,0,0, Clear + Few clouds,23.78,27.275,60,35.0008
1735,11/5/2011 9:00,Winter,0,0, Clear + Few clouds,12.3,13.635,56,19.9995
1736,3/1/2012 23:00,Spring,0,1, Clear + Few clouds,14.76,17.425,50,15.0013
1737,3/19/2011 17:00,Spring,0,0, Clear + Few clouds,19.68,23.485,31,22.0028
1738,6/13/2012 6:00,Summer,0,1, Clear + Few clouds,24.6,28.03,83,15.0013
1739,7/6/2012 13:00,Fall,0,1, Clear + Few clouds,36.9,39.395,27,7.0015
1740,1/14/2011 17:00,Spring,0,1, Clear + Few clouds,9.02,11.365,41,11.0014
1741,3/16/2012 3:00,Spring,0,1, Mist + Cloudy ,16.4,20.455,87,19.0012
1742,1/12/2012 9:00,Spring,0,1, Clear + Few clouds,13.12,16.665,81,7.0015
1743,1/17/2012 12:00,Spring,0,1, Mist + Cloudy ,13.12,15.15,87,19.0012
1744,5/5/2012 5:00,Summer,0,0, Clear + Few clouds,22.96,26.515,88,6.0032
1745,9/10/2012 9:00,Fall,0,1, Clear + Few clouds,24.6,31.06,53,19.9995
1746,2/13/2011 7:00,Spring,0,0, Mist + Cloudy ,9.02,13.635,55,0.0
1747,1/10/2012 17:00,Spring,0,1, Clear + Few clouds,17.22,21.21,38,16.9979
1748,9/2/2012 8:00,Fall,0,0, Clear + Few clouds,27.88,31.82,89,6.0032
1749,12/18/2012 23:00,Winter,0,1, Clear + Few clouds,13.94,17.425,49,6.0032
1750,12/13/2011 17:00,Winter,0,1, Clear + Few clouds,14.76,17.425,40,12.998
1751,12/4/2011 20:00,Winter,0,0, Clear + Few clouds,14.76,17.425,76,8.9981
1752,7/1/2012 12:00,Fall,0,0, Clear + Few clouds,36.9,40.91,37,15.0013
1753,2/4/2011 20:00,Spring,0,1, Mist + Cloudy ,9.84,12.12,65,11.0014
1754,9/9/2011 11:00,Fall,0,1, Mist + Cloudy ,25.42,27.275,94,0.0
1755,7/9/2012 20:00,Fall,0,1, Mist + Cloudy ,30.34,34.09,55,7.0015
1756,5/18/2011 9:00,Summer,0,1," Light Snow, Light Rain",22.96,26.515,83,16.9979
1757,11/19/2011 19:00,Winter,0,0, Mist + Cloudy ,13.94,16.665,71,8.9981
1758,8/18/2011 7:00,Fall,0,1, Clear + Few clouds,26.24,29.545,78,19.9995
1759,8/8/2012 12:00,Fall,0,1, Mist + Cloudy ,32.8,37.12,52,0.0
1760,8/1/2011 1:00,Fall,0,1, Clear + Few clouds,29.52,34.85,74,12.998
1761,6/5/2011 5:00,Summer,0,0, Mist + Cloudy ,25.42,30.305,61,8.9981
1762,11/1/2011 19:00,Winter,0,1, Clear + Few clouds,17.22,21.21,58,6.0032
1763,1/10/2011 3:00,Spring,0,1, Clear + Few clouds,4.92,6.06,50,15.0013
1764,8/12/2011 21:00,Fall,0,1, Clear + Few clouds,28.7,32.575,48,8.9981
1765,5/9/2011 9:00,Summer,0,1, Clear + Few clouds,22.14,25.76,56,11.0014
1766,10/4/2012 17:00,Winter,0,1, Clear + Few clouds,28.7,32.575,51,15.0013
1767,3/12/2011 23:00,Spring,0,0, Clear + Few clouds,15.58,19.695,66,6.0032
1768,3/4/2011 0:00,Spring,0,1, Mist + Cloudy ,8.2,9.85,55,12.998
1769,2/7/2011 20:00,Spring,0,1, Mist + Cloudy ,13.12,16.665,70,7.0015
1770,7/2/2011 13:00,Fall,0,0, Clear + Few clouds,33.62,35.605,30,7.0015
1771,9/6/2012 4:00,Fall,0,1, Mist + Cloudy ,28.7,33.335,84,6.0032
1772,11/19/2012 11:00,Winter,0,1, Mist + Cloudy ,15.58,19.695,66,16.9979
1773,5/5/2011 9:00,Summer,0,1, Clear + Few clouds,18.86,22.725,44,19.0012
1774,7/11/2011 11:00,Fall,0,1, Clear + Few clouds,33.62,39.395,56,19.9995
1775,6/2/2012 14:00,Summer,0,0, Clear + Few clouds,26.24,31.06,38,19.9995
1776,9/15/2011 19:00,Fall,0,1, Clear + Few clouds,18.86,22.725,67,31.0009
1777,7/11/2012 21:00,Fall,0,1, Clear + Few clouds,29.52,33.335,58,15.0013
1778,11/14/2011 22:00,Winter,0,1, Clear + Few clouds,23.78,27.275,56,23.9994
1779,2/5/2011 7:00,Spring,0,0," Light Snow, Light Rain",9.02,12.88,93,6.0032
1780,4/13/2012 15:00,Summer,0,1, Clear + Few clouds,22.14,25.76,28,16.9979
1781,9/19/2011 15:00,Fall,0,1, Mist + Cloudy ,24.6,30.305,60,15.0013
1782,1/1/2011 8:00,Spring,0,0, Clear + Few clouds,9.84,14.395,75,0.0
1783,2/13/2012 18:00,Spring,0,1, Clear + Few clouds,13.94,15.91,25,16.9979
1784,11/6/2012 0:00,Winter,0,1, Clear + Few clouds,9.84,12.88,60,7.0015
1785,12/18/2011 3:00,Winter,0,0, Clear + Few clouds,9.02,10.605,55,15.0013
1786,7/13/2011 0:00,Fall,0,1, Clear + Few clouds,31.16,35.605,62,0.0
1787,7/12/2012 8:00,Fall,0,1, Clear + Few clouds,27.88,31.82,65,8.9981
1788,2/1/2012 13:00,Spring,0,1, Clear + Few clouds,18.86,22.725,47,15.0013
1789,3/2/2012 22:00,Spring,0,1, Mist + Cloudy ,14.76,18.94,87,0.0
1790,11/9/2011 3:00,Winter,0,1, Clear + Few clouds,13.12,17.425,93,0.0
1791,11/19/2011 20:00,Winter,0,0, Mist + Cloudy ,14.76,18.18,57,7.0015
1792,5/9/2011 2:00,Summer,0,1, Clear + Few clouds,18.04,21.97,94,0.0
1793,11/9/2011 21:00,Winter,0,1, Clear + Few clouds,16.4,20.455,87,0.0
1794,8/14/2011 1:00,Fall,0,0," Light Snow, Light Rain",26.24,28.79,89,15.0013
1795,2/14/2012 22:00,Spring,0,1, Mist + Cloudy ,14.76,18.18,50,7.0015
1796,12/13/2011 13:00,Winter,0,1, Clear + Few clouds,16.4,20.455,37,22.0028
1797,1/15/2012 20:00,Spring,0,0, Clear + Few clouds,6.56,9.09,37,7.0015
1798,12/7/2012 14:00,Winter,0,1, Mist + Cloudy ,14.76,17.425,71,11.0014
1799,11/1/2012 5:00,Winter,0,1, Clear + Few clouds,13.94,16.665,66,8.9981
1800,2/5/2011 16:00,Spring,0,0," Light Snow, Light Rain",9.02,11.365,100,8.9981
1801,1/14/2012 10:00,Spring,0,0, Clear + Few clouds,6.56,11.365,47,0.0
1802,9/14/2012 4:00,Fall,0,1, Clear + Few clouds,22.14,25.76,77,0.0
1803,2/19/2012 20:00,Spring,0,0, Mist + Cloudy ,12.3,14.395,52,19.0012
1804,5/14/2011 22:00,Summer,0,0," Light Snow, Light Rain",22.14,25.76,94,11.0014
1805,2/19/2011 13:00,Spring,0,0, Clear + Few clouds,18.04,21.97,16,40.9973
1806,9/11/2012 22:00,Fall,0,1, Clear + Few clouds,22.96,26.515,64,7.0015
1807,8/11/2011 7:00,Fall,0,1, Clear + Few clouds,27.06,31.06,54,8.9981
1808,2/9/2012 1:00,Spring,0,1, Mist + Cloudy ,9.84,12.12,87,8.9981
1809,7/8/2011 14:00,Fall,0,1, Mist + Cloudy ,32.8,39.395,63,23.9994
1810,3/17/2011 3:00,Spring,0,1, Clear + Few clouds,13.94,16.665,66,11.0014
1811,5/15/2012 20:00,Summer,0,1," Light Snow, Light Rain",26.24,30.305,73,8.9981
1812,7/16/2012 13:00,Fall,0,1, Clear + Few clouds,34.44,39.395,49,19.0012
1813,3/16/2012 19:00,Spring,0,1, Mist + Cloudy ,18.86,22.725,88,0.0
1814,10/8/2011 17:00,Winter,0,0, Clear + Few clouds,25.42,31.06,50,8.9981
1815,2/16/2011 8:00,Spring,0,1, Mist + Cloudy ,9.02,11.365,55,11.0014
1816,5/17/2012 19:00,Summer,0,1, Clear + Few clouds,26.24,31.06,31,12.998
1817,7/1/2012 17:00,Fall,0,0, Clear + Few clouds,37.72,40.15,26,19.9995
1818,3/18/2011 6:00,Spring,0,1, Clear + Few clouds,16.4,20.455,66,12.998
1819,1/10/2012 14:00,Spring,0,1, Clear + Few clouds,17.22,21.21,38,19.9995
1820,6/16/2012 8:00,Summer,0,0, Clear + Few clouds,23.78,27.275,64,11.0014
1821,10/18/2011 14:00,Winter,0,1, Mist + Cloudy ,25.42,31.06,41,11.0014
1822,2/17/2012 23:00,Spring,0,1, Clear + Few clouds,14.76,17.425,40,12.998
1823,10/16/2012 10:00,Winter,0,1, Clear + Few clouds,20.5,24.24,48,19.0012
1824,6/10/2011 0:00,Summer,0,1," Light Snow, Light Rain",28.7,32.575,65,15.0013
1825,4/4/2011 9:00,Summer,0,1, Mist + Cloudy ,20.5,24.24,51,26.0027
1826,11/9/2011 15:00,Winter,0,1, Clear + Few clouds,21.32,25.0,45,15.0013
